latitude,longitude,altitude_meters,bearing_degrees
12.9424,78.72773,393.5578002929688,274.51295506756225
12.94244,78.72721,395.4107971191406,277.3088131326654
12.9425,78.72673,394.3789672851562,273.6693248308362
12.94251,78.72657,393.7536926269531,272.44809049787864
12.94252,78.72633,393.4337158203125,268.32082568731175
12.94251,78.72598,393.0054321289062,270.0000347157321
12.94251,78.72567,390.91943359375,264.1415828627567
12.9425,78.72557,390.2331237792969,268.2191167409693
12.94249,78.72524,388.4642639160156,270.00002239724137
12.94249,78.72504,387.6861877441406,273.0911923564823
12.9425,78.72485,387.296630859375,274.8872482588985
12.94252,78.72461,387.3785095214844,277.30877903631324
12.94254,78.72445,387.7077026367188,284.3871347211193
12.94257,78.72433,388.13427734375,286.7930190351145
12.94262,78.72416,388.4396362304688,284.38713439043084
12.94264,78.72408,388.4583740234375,315.7371309571875
12.94265,78.72407,388.4312133789062,288.8818720024783
12.94273,78.72383,387.7247924804688,291.53626488588736
12.94278,78.7237,387.3233337402344,289.6411672583025
12.94286,78.72347,387.1714172363281,291.6251887342596
12.94303,78.72303,386.7803955078125,292.82877829517105
12.94319,78.72264,385.0107727050781,294.5144676783399
12.94323,78.72255,384.4066467285156,287.66335664679076
12.94332,78.72226,384.8707580566406,287.1094809301255
12.94335,78.72216,385.2383422851562,276.5040946573461
12.94336,78.72207,385.6055908203125,270.00000896000296
12.94336,78.72199,385.9653625488281,275.85845960452156
12.94337,78.72189,386.5341796875,258.40311973288016
12.94334,78.72174,387.5694274902344,242.84059172302452
12.9433,78.72166,388.1300048828125,251.11811937315048
12.94328,78.7216,388.1146240234375,250.35885369949295
12.9432,78.72137,387.8567504882812,251.1181412535497
12.94314,78.72119,387.8125,253.6608381513247
12.94312,78.72112,387.9989318847656,250.09258549744965
12.943,78.72078,389.5339660644531,257.1552931948832
12.94298,78.72069,390.1560363769531,262.6912349368102
12.94297,78.72061,390.7175598144531,247.95076378264076
12.94282,78.72023,392.8804016113281,245.64486827023035
12.94267,78.71989,393.9139099121094,248.4637728667521
12.94262,78.71976,393.4156494140625,246.2628899926057
12.94244,78.71934,392.7834777832031,240.56239767642634
12.94233,78.71914,392.8379211425781,239.0978672669867
12.94226,78.71902,392.8446044921875,234.31236372693382
12.94219,78.71892,392.8189392089844,232.41996537033947
12.9421,78.7188,392.9300842285156,226.23899003907619
12.94196,78.71865,393.2838439941406,229.46778324976884
12.94191,78.71859,393.447021484375,224.26300202647556
12.94163,78.71831,392.3141174316406,227.12815973048305
12.94144,78.7181,391.046630859375,227.6335046231427
12.94112,78.71774,390.7112426757812,224.26305719039348
12.94105,78.71767,390.4536437988281,225.70773925122185
12.94047,78.71706,388.5921936035156,213.01321681139527
12.94044,78.71704,388.5707702636719,228.08252147397508
12.94016,78.71672,388.1366271972656,225.38669672440992
12.93991,78.71646,390.04443359375,227.63363569568435
12.93983,78.71637,391.051513671875,220.64883589654602
12.93941,78.716,391.9515686035156,224.26327728669534
12.9392,78.71579,390.8335571289062,221.25556733047566
12.939,78.71561,390.26025390625,224.26329387114433
12.93897,78.71558,390.1687316894531,214.67002673541342
12.93866,78.71536,390.2146606445312,217.9431316913498
12.93861,78.71532,390.3448181152344,219.3765989154782
12.93842,78.71516,390.2728576660156,211.3469526400578
12.93826,78.71506,389.8085021972656,213.0985483100433
12.93672,78.71403,387.7448425292969,216.9839407533536
12.9365,78.71386,386.9161682128906,217.94337956542483
12.9364,78.71378,386.5519104003906,221.25587042677586
12.9363,78.71369,386.495361328125,229.4684351037413
12.9362,78.71357,386.3875732421875,231.40903133264567
12.93613,78.71348,386.1235046386719,242.84126450924668
12.93609,78.7134,385.8705749511719,234.31303537122523
12.93602,78.7133,385.5526123046875,242.8412774773007
12.93597,78.7132,385.2919921875,246.26341653579016
12.93591,78.71306,384.8634033203125,248.95507635975883
12.93576,78.71266,383.9063110351562,250.4466524972663
12.93567,78.7124,383.4542846679688,255.61326893169837
12.93565,78.71232,383.4334716796875,251.11867610143247
12.93558,78.71211,383.6664428710938,251.1186736047654
12.93553,78.71196,384.3079223632812,249.7271244570111
12.93544,78.71171,385.57080078125,248.95509231843596
12.93535,78.71147,386.357177734375,255.61329137672155
12.93532,78.71135,386.4715576171875,250.24614813502183
12.93525,78.71115,385.7767944335938,252.9465474088425
12.93496,78.71018,383.3871154785156,255.1037845695932
12.93489,78.70991,382.7001342773438,257.3072681386693
12.9348,78.7095,379.618408203125,256.341445556469
12.93471,78.70912,380.8292846679688,255.16941794667576
12.93463,78.70881,383.9212951660156,251.11872558040483
12.93462,78.70878,384.1575622558594,257.81099170879804
12.93458,78.70859,385.5453491210938,257.15572303424847
12.93454,78.70841,387.1586303710938,270.0000011218597
12.93454,78.7084,387.2282409667969,259.43288225730953
12.93448,78.70807,387.6962585449219,264.4189416203768
12.93446,78.70786,386.7974853515625,262.21005354852826
12.93444,78.70771,385.9862365722656,263.6705214935029
12.9344,78.70734,385.1177062988281,265.4872623262637
12.93439,78.70721,385.2460021972656,265.48727714481595
12.93437,78.70695,385.3742065429688,265.6537649018086
12.93435,78.70668,385.7785034179688,264.82705695231164
12.93429,78.706,386.1920776367188,265.1130065519008
12.93424,78.7054,387.1558532714844,270.000006715569
12.93424,78.70534,387.2312622070312,265.88174277022904
12.9342,78.70477,389.562255859375,266.3308508975628
12.93418,78.70445,390.8362426757812,258.4035238312143
12.93417,78.7044,390.8567810058594,265.4872664691645
12.93416,78.70427,390.6001892089844,264.90158332013044
12.93414,78.70404,389.3379211425781,267.5520992112099
12.93411,78.70332,388.0923461914062,264.14177879568695
12.9341,78.70322,387.4983520507812,251.11876284323404
12.93409,78.70319,387.2979431152344,264.6711292747739
12.93408,78.70308,386.6826782226562,258.9418223992534
12.93404,78.70287,385.9697875976562,252.47899555915825
12.934,78.70274,385.9570617675781,252.89114544318187
12.93397,78.70264,386.0741271972656,254.36696642558098
12.93394,78.70253,386.3481750488281,256.6790411371636
12.93391,78.7024,386.8710327148438,258.403536050626
12.9339,78.70235,387.1798095703125,254.09200585648435
12.93385,78.70217,388.139892578125,259.4328980981831
12.93381,78.70195,389.3103332519531,262.3774164126369
12.93378,78.70172,390.1574401855469,268.1043639320858
12.93377,78.70141,390.0762329101562,270.0000346928023
12.93377,78.7011,390.0663452148438,268.8244760770396
12.93376,78.7006,390.3133544921875,274.51275542444085
12.93377,78.70047,389.9490661621094,272.25993353922036
12.93379,78.69995,390.0170593261719,268.7494587216722
12.93378,78.69948,391.9663696289062,270.0000548370239
12.93378,78.69899,395.3961486816406,270.00002573969266
12.93378,78.69876,396.2312927246094,270.00000783429664
12.93378,78.69869,396.2014770507812,272.79719192418855
12.93379,78.69848,396.4445495605469,272.9368103242024
12.9338,78.69828,396.8081359863281,271.6791940681099
12.93381,78.69793,396.4931640625,268.4930258085825
12.9338,78.69754,394.7479858398438,264.67116026697835
12.93377,78.69721,395.2034912109375,266.737632954054
12.93374,78.69667,396.3741760253906,265.3690560097703
12.93371,78.69629,395.9683532714844,262.98088722540774
12.93368,78.69604,395.8272094726562,265.95248780378495
12.93366,78.69575,396.8667602539062,268.41160476450517
12.93365,78.69538,396.3649291992188,270.00001342954806
12.93365,78.69526,395.9756164550781,276.5038438536443
12.93366,78.69517,395.7349243164062,281.5964701140366
12.93368,78.69507,395.4226379394531,275.85823379287604
12.93369,78.69497,395.6792907714844,281.984992957821
12.93375,78.69468,396.9658508300781,283.4636497455586
12.93382,78.69438,396.9841003417969,286.5877802902669
12.93391,78.69407,396.444091796875,286.79248936227276
12.93401,78.69373,397.8248901367188,286.3386463404658
12.93411,78.69338,399.4676208496094,284.3866590924892
12.93412,78.69334,399.6278991699219,286.338627800042
12.93416,78.6932,399.9990844726562,286.09667976322925
12.93425,78.69288,399.5376281738281,282.4000625426767
12.93437,78.69232,397.5030212402344,281.59651386653695
12.93441,78.69212,398.3127136230469,284.3866804353357
12.93443,78.69204,398.8594055175781,280.7583433965828
12.93448,78.69177,399.9684448242188,284.38668430012217
12.9345,78.69169,400.2469177246094,281.39494578443276
12.93461,78.69113,401.6363525390625,282.4911191112351
12.9348,78.69025,404.9096374511719,282.361250085575
12.93502,78.68922,404.1418762207031,283.231844106691
12.93513,78.68874,402.7529602050781,283.0444968423572
12.9352,78.68843,402.8575439453125,284.1744435730998
12.93536,78.68778,401.7283020019531,286.4873605549466
12.93551,78.68726,403.7690124511719,281.596547955991
12.93552,78.68721,403.8276977539062,285.9783879016718
12.93564,78.68678,402.7294006347656,287.34218402261587
12.93571,78.68655,403.2335510253906,286.33872638028873
12.93575,78.68641,404.2963562011719,286.66049965634716
12.93596,78.68569,408.1824035644531,285.9082271615322
12.93616,78.68497,409.3835144042969,285.19497433866087
12.93625,78.68463,410.5834045410156,257.155629330685
12.93623,78.68454,411.9371032714844,270.00000112186734
12.93623,78.68453,412.0779418945312,297.15875833992214
12.93624,78.68451,412.2682189941406,278.33890331321965
12.93627,78.6843,414.0144958496094,270.00002126775433
12.93627,78.68411,414.7391662597656,267.3297853259279
12.93626,78.68389,414.5474853515625,260.2959157423466
12.93623,78.68371,413.9552001953125,246.85247816304837
12.93618,78.68359,414.3063354492188,231.40903357171152
12.93611,78.6835,415.49169921875,228.08297709981355
12.93604,78.68342,416.9075012207031,215.32959978753152
12.93593,78.68334,419.0143127441406,215.68373325215433
12.93574,78.6832,421.0364990234375,205.9804795440695
12.93572,78.68319,421.1664123535156,215.32963446320807
12.93561,78.68311,421.2606811523438,221.54160987629746
12.9355,78.68301,420.4210205078125,227.27957299933266
12.93541,78.68291,419.1473388671875,235.6269037150059
12.93535,78.68282,417.6042785644531,242.84132915646632
12.93534,78.6828,417.1971740722656,239.6166108499894
12.9353,78.68273,415.6466064453125,248.95508288116037
12.93527,78.68265,414.2069396972656,224.263718735652
12.93526,78.68264,413.9923706054688,248.95508596325627
12.93523,78.68256,412.5484619140625,261.66116997361587
12.93521,78.68242,411.084228515625,270.0000067155951
12.93521,78.68236,410.6200866699219,274.88709254798397
12.93522,78.68224,409.8714294433594,280.26314563874894
12.93531,78.68173,403.6748962402344,279.7040963492373
12.93535,78.68149,402.1686096191406,276.5039184013257
12.93539,78.68113,400.5329895019531,270.0000145504266
12.93539,78.681,399.786376953125,264.14174894792814
12.93538,78.6809,399.1753540039062,247.68602872416176
12.93534,78.6808,398.4951477050781,251.11867565996369
12.93533,78.68077,398.3332824707031,224.26371355803425
12.93531,78.68075,398.211669921875,216.1655982258069
12.93527,78.68072,398.0289306640625,217.94350930300092
12.93522,78.68068,397.8118286132812,199.51477518407523
12.93511,78.68064,397.5707092285156,191.03006263259337
12.93506,78.68063,397.4845886230469,196.29826349243467
12.93486,78.68057,396.890625,188.65878387051688
12.93454,78.68052,396.9938354492188,192.22058822881087
12.93436,78.68048,396.6836547851562,180.0
12.93434,78.68048,396.6142883300781,191.34623918960517
12.93366,78.68034,394.6455993652344,190.7309587494948
12.9333,78.68027,394.4019165039062,191.03015166124536
12.933,78.68021,394.6599426269531,197.99781443750075
12.93297,78.6802,394.7068786621094,202.101929136392
12.93285,78.68015,394.9904174804688,213.01401646903432
12.93282,78.68013,395.0416870117188,224.26400340685066
12.93279,78.6801,395.0623779296875,233.7632016352406
12.93274,78.68003,394.9942016601562,242.84157799733816
12.93271,78.67997,394.9125671386719,255.6134277861391
12.9327,78.67993,394.7279663085938,251.11886128230975
12.93269,78.6799,394.5512390136719,276.5038190425157
12.9327,78.67981,394.10205078125,277.3084943768833
12.93272,78.67965,392.748779296875,287.5209650141311
12.9328,78.67939,389.4255676269531,279.70399366604977
12.93283,78.67921,386.1339111328125,277.7899303735746
12.93285,78.67906,383.951904296875,277.30848962674384
12.93286,78.67898,383.0899353027344,309.3799033136218
12.9329,78.67893,382.7995910644531,270.00000559617354
12.9329,78.67888,382.5692138671875,270.00006154771046
12.9329,78.67833,381.6854553222656,270.0000011218524
12.9329,78.67832,381.6930847167969,270.0000201429631
12.9329,78.67814,381.9403381347656,270.00003580958594
12.9329,78.67782,382.1326293945312,270.00000559617354
12.9329,78.67777,382.1551513671875,276.5038346705173
12.93292,78.67759,382.4344787597656,281.59643665099566
12.93294,78.67749,382.6580505371094,288.8811667139224
12.93296,78.67743,382.8033142089844,297.1584695661902
12.93303,78.67729,383.0153503417969,300.38318718844255
12.93311,78.67715,382.6568908691406,298.36973225872924
12.93321,78.67696,381.5624389648438,292.9032238394675
12.93328,78.67679,381.1133422851562,291.0447919643178
12.93334,78.67663,381.6172180175781,282.84424695673226
12.93336,78.67654,382.2544250488281,275.32888005497165
12.93337,78.67643,383.1200256347656,270.00002014352043
12.93337,78.67625,384.1436157226562,270.00000447573194
12.93337,78.67621,384.3075561523438,270.00000671554557
12.93337,78.67615,384.3583374023438,267.0261975445336
12.93333,78.67536,383.2098388671875,267.50005997118524
12.93331,78.67489,384.6986999511719,267.329816956661
12.9333,78.67467,384.3713989257812,268.0412259843597
12.93329,78.67437,384.7727966308594,265.5996822656868
12.93326,78.67397,386.0514526367188,266.4417626920157
12.93324,78.67364,384.4835815429688,270.00002909592797
12.93324,78.67338,381.9430847167969,266.90896472762125
12.93323,78.67319,380.1851501464844,266.33084714396364
12.93322,78.67303,378.8456420898438,270.0000033593289
12.93322,78.673,378.61669921875,262.98090087158664
12.93319,78.67275,376.8362731933594,255.61340125807192
12.93318,78.67271,376.7735595703125,260.2960332667681
12.93315,78.67253,376.7405090332031,252.65803474225106
12.93308,78.6723,377.6173400878906,253.66146203389206
12.93306,78.67223,377.9491577148438,242.84154815755085
12.93303,78.67217,377.9204406738281,246.85274380046747
12.93298,78.67205,377.7106018066406,242.8415637259002
12.93292,78.67193,377.0513610839844,239.61686317892162
12.93284,78.67179,375.6777648925781,235.19878858477762
12.93263,78.67148,373.6779174804688,231.12557242818005
12.9323,78.67106,375.4266357421875,227.84497684810844
12.93215,78.67089,376.6928405761719,231.12558260683744
12.93204,78.67075,377.5572204589844,224.26409799279577
12.93198,78.67069,377.8424682617188,237.3293894675889
12.93193,78.67061,378.0229797363281,251.11892654965828
12.93189,78.67049,378.2644348144531,242.84165187367293
12.93188,78.67047,378.3284606933594,259.4329669253474
12.93186,78.67036,378.7027282714844,261.66127302492237
12.93185,78.67029,378.8425598144531,270.00000447570466
12.93185,78.67025,378.912841796875,277.3084697477131
12.93187,78.67009,379.09033203125,275.328848416214
12.93188,78.66998,379.3101806640625,287.95272758591364
12.93194,78.66979,380.6830749511719,287.1087458668718
12.93197,78.66969,381.8128662109375,288.88109480001054
12.93198,78.66966,382.1700134277344,293.7362731318518
12.93201,78.66959,383.0497436523438,286.33848854279654
12.93203,78.66952,383.7338562011719,291.535425581751
12.93208,78.66939,384.4141845703125,288.8811136594124
12.93212,78.66927,384.6685485839844,292.31375312170167
12.93222,78.66902,384.1930847167969,286.9096869434067
12.9323,78.66875,382.8838806152344,282.8441951933967
12.93232,78.66866,382.3326721191406,270.0000067139592
12.93232,78.6686,382.1387634277344,242.84161174443824
12.93231,78.66858,382.2401123046875,270.0000011218497
12.93231,78.66857,382.206787109375,242.8416126918058
12.9323,78.66855,382.3100891113281,224.2640596913421
12.93229,78.66854,382.4475402832031,193.69378704985158
12.93225,78.66853,382.9119262695312,213.01407943487956
12.93222,78.66851,383.1962280273438,180.0
12.93218,78.66851,383.6517944335938,180.0
12.93213,78.66851,384.2212829589844,164.43920996461236
12.93206,78.66853,384.87841796875,165.11441879356164
12.93195,78.66856,385.727783203125,155.36130867275165
12.93178,78.66864,386.3473205566406,146.30235703840447
12.93159,78.66877,387.6285095214844,139.09612003383722
12.93141,78.66893,389.4837036132812,142.55553834972943
12.93127,78.66904,391.1491394042969,154.01911621611146
12.93125,78.66905,391.3533935546875,158.70138811979382
12.9312,78.66907,391.7344360351562,156.10578760566648
12.93109,78.66912,392.1477966308594,157.329562444781
12.93102,78.66915,392.0753479003906,160.24789037761832
12.93083,78.66922,391.8881225585938,180.0
12.93081,78.66922,392.0774536132812,154.01907462264512
12.93079,78.66923,392.046875,154.01907281613921
12.93077,78.66924,392.0069274902344,158.7013508362171
12.93072,78.66926,392.0603332519531,145.1554201697744
12.93065,78.66931,391.6729736328125,142.05597625921212
12.9306,78.66935,391.298828125,154.019055639224
12.93058,78.66936,391.2766418457031,154.0190538022482
12.93056,78.66937,391.2890625,180.0
12.93055,78.66937,391.4794006347656,180.0
12.93054,78.66937,391.6697387695312,180.0
12.93053,78.66937,391.860107421875,224.26426286340305
12.93052,78.66936,392.2919616699219,180.0
12.93051,78.66936,392.4841003417969,242.84178052631648
12.9305,78.66934,393.1664123535156,224.26426626969769
12.93049,78.66933,393.6089782714844,242.84178240227044
12.93048,78.66931,394.3487243652344,270.0000011218415
12.93048,78.6693,394.646484375,270.0000011218415
12.93048,78.66929,394.9442443847656,297.1582220603944
12.93049,78.66927,395.3357849121094,270.00000112184154
12.93049,78.66926,395.6325988769531,270.00000112184154
12.93049,78.66925,395.929443359375,334.0190497390748
12.93051,78.66924,395.812744140625,315.735738266065
12.93052,78.66923,395.8999938964844,326.98574672860923
12.93055,78.66921,395.8594055175781,270.0000011218418
12.93055,78.6692,396.1506652832031,325.1554205918084
12.93062,78.66915,396.3598022460938,322.05598743778637
12.93067,78.66911,396.4219360351562,304.37260675712895
12.93069,78.66908,396.7190246582031,315.73576063038763
12.93071,78.66906,396.7707214355469,297.15824623172387
12.93073,78.66902,397.2162170410156,315.735763481117
12.93074,78.66901,397.2377624511719,292.31362261897937
12.93078,78.66891,398.34619140625,294.17453034506264
12.93085,78.66875,399.2730102539062,294.5133975556315
12.93089,78.66866,399.4283142089844,293.7362264162879
12.93107,78.66824,403.350341796875,293.7362325437737
12.93122,78.66789,406.1614074707031,292.3136677293886
12.93128,78.66774,407.2599182128906,298.68798707094686
12.93136,78.66759,407.7030029296875,290.005186855865
12.93147,78.66728,407.6728820800781,297.15831437806963
12.93148,78.66726,407.478515625,297.15832613662155
12.93153,78.66716,407.0761108398438,291.5353863805754
12.93158,78.66703,406.8312683105469,284.3865240236855
12.9316,78.66695,407.0501708984375,270.00000112184654
12.9316,78.66694,407.1804809570312,292.31368557323174
12.93162,78.66689,406.8325805664062,284.38652148100726
12.93163,78.66685,406.58251953125,270.00000223901895
12.93163,78.66683,406.6470336914062,270.00000112184665
12.93163,78.66682,406.6792602539062,251.1189365122926
12.93162,78.66679,407.17138671875,270.00000223901884
12.93162,78.66677,407.2391357421875,224.26413777198132
12.93161,78.66676,407.6732482910156,270.00000112184654
12.93161,78.66675,407.708740234375,224.26413884678968
12.9316,78.66674,408.1472778320312,180.0
12.93159,78.66674,408.6107788085938,224.26414117857587
12.93158,78.66673,409.1775817871094,180.0
12.93157,78.66673,409.7070617675781,162.00208907039996
12.93154,78.66674,411.2490844726562,154.0191406562169
12.93152,78.66675,412.2457580566406,124.37268885199364
12.9315,78.66678,413.0787658691406,124.3726867304851
12.93148,78.66681,413.8684692382812,99.70391568913351
12.93147,78.66687,413.8734130859375,117.15830627594573
12.93145,78.66691,414.4754333496094,110.46046606793743
12.93141,78.66702,414.4593811035156,117.15829256554429
12.93136,78.66712,415.1209106445312,125.68644995543514
12.93129,78.66722,416.629638671875,129.81597758079454
12.93116,78.66738,419.1087951660156,133.99929995332127
12.931,78.66755,420.6481628417969,135.73578943655565
12.93098,78.66757,420.8308410644531,140.12439384515494
12.93084,78.66769,422.2879028320312,135.73574905567864
12.93069,78.66784,421.2643127441406,138.45782932762245
12.93058,78.66794,420.1082763671875,135.73572937589034
12.93049,78.66803,420.0360412597656,135.7357275072929
12.93045,78.66807,420.0699157714844,135.73572462096655
12.93042,78.6681,420.1087341308594,135.73572285564825
12.9304,78.66812,420.1565856933594,124.37256904306389
12.93038,78.66815,420.1667785644531,135.73571824717146
12.93036,78.66817,420.3406982421875,143.83386025386108
12.93032,78.6682,420.8294067382812,135.73571138230398
12.9303,78.66822,420.9715881347656,180.0
12.93028,78.66822,421.4647827148438,180.0
12.93027,78.66822,421.7113952636719,180.0
12.93026,78.66822,421.9580078125,180.0
12.93025,78.66822,422.20458984375,180.0
12.93024,78.66822,422.4512023925781,224.26429610633724
12.93023,78.66821,422.8862915039062,270.00000112184034
12.93023,78.6682,423.0747680664062,224.2642972584422
12.93022,78.66819,423.5187683105469,270.00000112184034
12.93022,78.66818,423.7088623046875,270.00000112184034
12.93022,78.66817,423.8989562988281,288.88097176080277
12.93023,78.66814,424.2057189941406,270.00000112184034
12.93023,78.66813,424.3941955566406,297.1581987610764
12.93024,78.66811,424.5415344238281,304.37256077980965
12.93026,78.66808,424.7088928222656,307.57873477129044
12.93029,78.66804,424.8395690917969,315.7357147159292
12.93031,78.66802,424.7707824707031,315.7357153101394
12.93032,78.66801,424.7356262207031,310.0124102228044
12.93041,78.6679,425.0833435058594,306.5389315019586
12.93054,78.66772,427.2553100585938,304.3726017168673
12.9306,78.66763,428.6029052734375,307.57877864528194
12.93066,78.66755,429.6770935058594,309.3796555751827
12.9307,78.6675,430.2450256347656,299.23341507904195
12.93076,78.66739,431.942138671875,297.15825629465417
12.9308,78.66731,433.3016357421875,295.58552762213503
12.93087,78.66716,435.341796875,297.15826925885966
12.93092,78.66706,436.0944519042969,292.31363072781403
12.93094,78.66701,436.3624572753906,297.1582676781586
12.93096,78.66697,436.3907470703125,293.7361868281023
12.93099,78.6669,436.5333251953125,270.00000112184375
12.93099,78.66689,436.7035827636719,288.88102961722484
12.93101,78.66683,436.8235778808594,288.88103102047063
12.93103,78.66677,436.8327941894531,281.5963453699072
12.93104,78.66672,436.8911743164062,278.3387159553474
12.93105,78.66665,436.8462524414062,270.00000335618347
12.93105,78.66662,437.0382690429688,275.32883100489624
12.93106,78.66651,436.840576171875,277.3084377634381
12.93107,78.66643,436.3683166503906,274.88701184685146
12.93108,78.66631,435.1898803710938,275.85817317520855
12.93109,78.66621,433.9878845214844,284.3864921956303
12.9311,78.66617,433.281005859375,242.84172552288453
12.93109,78.66615,433.5635681152344,242.84172645535654
12.93108,78.66613,433.8394470214844,270.0000011218442
12.93108,78.66612,433.7670288085938,180.0
12.93107,78.66612,434.3068237304688,180.0
12.93106,78.66612,434.8483276367188,205.9809027697811
12.93104,78.66611,435.8662109375,135.73579570068875
12.93103,78.66612,436.4728698730469,180.0
12.93102,78.66612,437.0143737792969,89.99999887815608
12.93102,78.66613,437.0758666992188,117.15826701366058
12.93101,78.66615,437.73486328125,117.15826338175924
12.93099,78.66619,439.0309448242188,102.84409829624474
12.93095,78.66637,441.9524536132812,108.88101568426845
12.93094,78.6664,442.5597534179688,104.38646014657161
12.9309,78.66656,444.8969421386719,105.6328506409111
12.93087,78.66667,445.409423828125,117.15824492016014
12.93083,78.66675,446.1806335449219,117.15823848520574
12.93078,78.66685,445.5503540039062,117.15823111665588
12.93072,78.66697,444.3080749511719,122.67047907200651
12.93067,78.66705,443.4192199707031,135.7357532392096
12.93066,78.66706,443.3794555664062,124.37258799832819
12.9306,78.66715,442.2182922363281,131.3297948509935
12.93048,78.66729,442.3406677246094,135.7357314351542
12.93047,78.6673,442.4065246582031,143.8338722751423
12.93043,78.66733,442.9305419921875,135.73571554777504
12.93036,78.6674,443.0914001464844,135.73571597481873
12.93034,78.66742,443.1219787597656,146.9857202220515
12.93031,78.66744,443.5247802734375,135.73571192654322
12.9303,78.66745,443.5262145996094,143.83385367845943
12.93026,78.66748,443.8579406738281,146.9857042004415
12.93017,78.66754,445.1401062011719,151.5658356623196
12.93008,78.66759,446.9291687011719,154.01899649088966
12.92994,78.66766,449.0362243652344,154.0189939443119
12.9299,78.66768,449.5830383300781,135.73566490933433
12.92989,78.66769,449.4761352539062,180.0
12.92988,78.66769,449.8567504882812,135.73566258697042
12.92987,78.6677,449.7449951171875,180.0
12.92985,78.6677,450.494140625,180.0
12.92983,78.6677,451.2432861328125,180.0
12.92982,78.6677,451.6178588867188,180.0
12.9298,78.6677,452.3670043945312,205.9810166912011
12.92978,78.66769,453.5834350585938,224.26434885628476
12.92977,78.66768,454.421142578125,224.26435004933631
12.92976,78.66767,455.2547912597656,270.00000112183824
12.92976,78.66766,455.7179260253906,180.0
12.92975,78.66766,456.0842895507812,270.0000011218382
12.92975,78.66765,456.54541015625,270.0000011218382
12.92975,78.66764,457.0065002441406,315.735651052806
12.92976,78.66763,457.1073913574219,270.00000112183824
12.92976,78.66762,457.570556640625,315.7356521912059
12.92977,78.66761,457.6776123046875,315.73565334782387
12.92978,78.6676,457.8005676269531,326.9856691075468
12.92981,78.66758,457.7555236816406,0.0
12.92982,78.66758,457.3979797363281,337.3294711734337
12.92989,78.66755,456.3593139648438,326.98568825046414
12.92998,78.66749,455.7339477539062,328.6522152191485
12.93006,78.66744,454.7739868164062,322.8358335191468
12.93015,78.66737,453.4324035644531,310.01239099484076
12.93024,78.66726,453.7736511230469,305.0693156703272
12.93037,78.66707,453.8999328613281,299.233382791016
12.93043,78.66696,454.5036315917969,292.3135976202628
12.93047,78.66686,456.0490417480469,287.52080082922913
12.93051,78.66673,458.65087890625,282.84410611269846
12.93053,78.66664,459.858154296875,278.33869915184584
12.93054,78.66657,461.0209655761719,270.00000559425087
12.93054,78.66652,461.7621459960938,251.11901315364804
12.93053,78.66649,462.7073364257812,270.0000033561764
12.93053,78.66646,463.1544799804688,242.84177867626266
12.93052,78.66644,463.9570922851562,270.00000112184165
12.93052,78.66643,464.10693359375,224.26426568457867
12.9305,78.66641,465.4205932617188,224.26426626969769
12.93049,78.6664,466.0560913085938,180.0
12.93048,78.6664,466.5639343261719,197.99798445345166
12.93045,78.66639,467.98486328125,162.0020135225027
12.93042,78.6664,469.6110229492188,180.0
12.93037,78.6664,472.0986328125,191.0302670069831
12.93032,78.66639,474.4518737792969,193.69389110314262
12.93028,78.66638,476.3399963378906,197.99799796842186
12.93025,78.66637,477.75537109375,242.8418047802619
12.93024,78.66635,478.1400146484375,235.6274480901049
12.93022,78.66632,478.9845886230469,242.84180756637835
12.93021,78.6663,479.3702087402344,270.0000011218403
12.93021,78.66629,479.3251647949219,242.84180850618367
12.9302,78.66627,479.7304382324219,270.00000783151324
12.9302,78.6662,479.3832092285156,263.49626569992915
12.93019,78.66611,479.3917236328125,278.3387039438926
12.93022,78.6659,476.0422058105469,282.39981929227645
12.93025,78.66576,474.90966796875,288.8809738799497
12.93026,78.66573,474.5130920410156,284.3864510825324
12.93028,78.66565,474.2504577636719,284.38645218981765
12.9303,78.66557,474.0846557617188,301.11265342553014
12.9304,78.6654,473.3878173828125,308.2820732213881
12.9305,78.66527,472.9456787109375,304.3726018634886
12.93058,78.66515,472.8801574707031,295.33975813242876
12.93064,78.66502,473.8078918457031,297.1582397009283
12.93066,78.66498,473.8202819824219,288.8810027097868
12.93067,78.66495,473.9997253417969,290.12462378705567
12.93072,78.66481,474.5166015625,288.07983764009896
12.93079,78.66459,474.8309020996094,281.5963519821651
12.93083,78.66439,476.1539001464844,275.8581786500776
12.93085,78.66419,478.2906799316406,272.55426961138625
12.93086,78.66396,482.4159545898438,273.0910484922425
12.93087,78.66377,485.1114196777344,281.59634977776165
12.9309,78.66362,485.524169921875,285.6328770450665
12.93093,78.66351,485.1573181152344,270.0000011218435
12.93093,78.6635,485.2554016113281,294.5134044879457
12.93097,78.66341,484.3168640136719,297.1582677761121
12.93098,78.66339,484.0712585449219,306.73016961796424
12.93106,78.66328,482.0821838378906,301.61696106211195
12.93112,78.66318,482.1806640625,288.88105358536274
12.93118,78.663,483.7969970703125,290.042391261164
12.93134,78.66255,484.8540344238281,287.1087192899973
12.9314,78.66235,487.1497802734375,283.57248204884934
12.93144,78.66218,490.0501098632812,290.46050674875363
12.93152,78.66196,492.5934448242188,297.1583352782146
12.93159,78.66182,492.6788635253906,298.6880170442683
12.93167,78.66167,491.8424377441406,293.465041647764
12.93178,78.66141,491.7180480957031,291.87485729750966
